5	A01	2296300
5	A02	1939770
5	A03	1180380
5	A04	2696770
5	A05	2245120
5	A06	2896770
5	A07	2355230
5	A08	1499510
5	A09	1745030
5	A10	1990980
5	A11	1524300
5	A12	2239370
5	A13	2683500
5	A14	2602870
5	A15	2218720
5	A16	2221480
5	A17	2010060
5	A18	2603760
5	A19	2320100
5	A20	2304300
5	A21	1771690
5	A22	1597190
5	A23	2022890
5	A24	1983330
5	B01	1971850
5	B02	2146810
5	B03	2839280
5	B04	1801640
5	B05	2584470
5	B06	1571120
5	B07	1715670
5	B08	2195700
5	B09	2549810
5	B10	1807120
5	B11	2583210
5	B12	2397800
5	B13	1703050
5	B14	2461870
5	B15	1645520
5	B16	2468410
5	B17	731020
5	B18	1957470
5	B19	1866570
5	B20	2756960
5	B21	2742990
5	B22	2689770
5	B23	1734260
5	B24	2069860
5	C01	2334020
5	C02	2183390
5	C03	2308990
5	C04	2176260
5	C05	1666530
5	C06	2405180
5	C07	2845960
5	C08	3153610
5	C09	2015280
5	C10	2387270
5	C11	2240210
5	C12	2951870
5	C13	1589770
5	C14	1116010
5	C15	2867860
5	C16	2181170
5	C17	2368020
5	C18	1531960
5	C19	2554430
5	C20	2196880
5	C21	2682910
5	C22	2451950
5	C23	2184950
5	C24	1988570
5	D01	2015540
5	D02	2002550
5	D03	2197970
5	D04	2044200
5	D05	2238640
5	D06	2094810
5	D07	2068370
5	D08	2111290
5	D09	1164170
5	D10	894440
5	D11	1954780
5	D12	1595280
5	D13	1609810
5	D14	2287670
5	D15	2391040
5	D16	2365870
5	D17	1668130
5	D18	2660650
5	D19	2519190
5	D20	1956180
5	D21	2152170
5	D22	2213770
5	D23	2001280
5	D24	2307310
5	E01	2779950
5	E02	2735340
5	E03	1934810
5	E04	2514460
5	E05	1915260
5	E06	2317810
5	E07	2755400
5	E08	1953080
5	E09	2597420
5	E10	2968180
5	E11	154470
5	E12	2274860
5	E13	1553900
5	E14	2467100
5	E15	2761590
5	E16	1681110
5	E17	2714570
5	E18	1486010
5	E19	2475320
5	E20	1532690
5	E21	2812890
5	E22	1518620
5	E23	2464820
5	E24	2620400
5	F01	2628510
5	F02	2693860
5	F03	1182020
5	F04	1740170
5	F05	2210910
5	F06	1209570
5	F07	1848790
5	F08	2413550
5	F09	3039640
5	F10	290380
5	F11	1246430
5	F12	2223690
5	F13	2079270
5	F14	815630
5	F15	2914680
5	F16	2498030
5	F17	2040630
5	F18	1675010
5	F19	2729200
5	F20	1596600
5	F21	2152820
5	F22	1981470
5	F23	2840060
5	F24	2472470
5	G01	2745560
5	G02	2875940
5	G03	1621070
5	G04	2901220
5	G05	1264030
5	G06	1745250
5	G07	3009860
5	G08	687190
5	G09	1804370
5	G10	1022640
5	G11	2551760
5	G12	2378260
5	G13	2654730
5	G14	2826830
5	G15	2144670
5	G16	2034140
5	G17	2041400
5	G18	2131920
5	G19	2627360
5	G20	1614140
5	G21	2012080
5	G22	2290900
5	G23	2509270
5	G24	2497460
5	H01	2566080
5	H02	2819960
5	H03	2439740
5	H04	2032380
5	H05	1994730
5	H06	2550800
5	H07	1381390
5	H08	2821490
5	H09	1508490
5	H10	2331130
5	H11	2733270
5	H12	1639180
5	H13	2294640
5	H14	2321780
5	H15	1215030
5	H16	2162220
5	H17	1856450
5	H18	416260
5	H19	1723580
5	H20	1343140
5	H21	2436950
5	H22	1133730
5	H23	2505490
5	H24	2703430
5	I01	3038690
5	I02	2845530
5	I03	1189810
5	I04	1982960
5	I05	2671120
5	I06	1621130
5	I07	2401220
5	I08	2493600
5	I09	2655040
5	I10	2307250
5	I11	3264360
5	I12	831980
5	I13	1172970
5	I14	2383060
5	I15	2762160
5	I16	2509140
5	I17	2314060
5	I18	3074030
5	I19	2233110
5	I20	1814750
5	I21	3034820
5	I22	2130880
5	I23	2820870
5	I24	2774640
5	J01	2697230
5	J02	2925160
5	J03	1643250
5	J04	2665450
5	J05	3056630
5	J06	2237780
5	J07	1828910
5	J08	2656310
5	J09	3186980
5	J10	3017260
5	J11	1617840
5	J12	2314780
5	J13	2662410
5	J14	1575390
5	J15	1443660
5	J16	2181150
5	J17	1678870
5	J18	2920960
5	J19	1611700
5	J20	2242190
5	J21	2125960
5	J22	2963320
5	J23	2729320
5	J24	2710930
5	K01	2912600
5	K02	2952590
5	K03	2734050
5	K04	2204310
5	K05	2676730
5	K06	1978030
5	K07	2574000
5	K08	2155780
5	K09	3098510
5	K10	2925390
5	K11	2224730
5	K12	1857450
5	K13	3213020
5	K14	501650
5	K15	2073920
5	K16	2483000
5	K17	2564870
5	K18	2482960
5	K19	1794700
5	K20	1185890
5	K21	2118360
5	K22	1524350
5	K23	2740110
5	K24	2646640
5	L01	2589290
5	L02	2656620
5	L03	2515600
5	L04	2691330
5	L05	2420250
5	L06	1285120
5	L07	2188070
5	L08	2775670
5	L09	1756690
5	L10	1249820
5	L11	2554550
5	L12	2672110
5	L13	2699030
5	L14	2574780
5	L15	880050
5	L16	1962830
5	L17	2084740
5	L18	1848380
5	L19	2079350
5	L20	918760
5	L21	1519310
5	L22	2098220
5	L23	2685190
5	L24	2654940
5	M01	116480
5	M02	113100
5	M03	1521690
5	M04	2538000
5	M05	1999450
5	M06	2484930
5	M07	1762720
5	M08	1831600
5	M09	2109210
5	M10	2387170
5	M11	2468240
5	M12	2792160
5	M13	1020130
5	M14	2306000
