1	A01	2569770
1	A02	2407270
1	A03	1219060
1	A04	2650930
1	A05	2306100
1	A06	3038840
1	A07	2457420
1	A08	1420720
1	A09	2021120
1	A10	2107630
1	A11	1698950
1	A12	2308500
1	A13	2588550
1	A14	2571350
1	A15	2177120
1	A16	2446970
1	A17	1860750
1	A18	2835970
1	A19	2343310
1	A20	2269010
1	A21	1667930
1	A22	2053590
1	A23	2164240
1	A24	1909660
1	B01	1916830
1	B02	2095630
1	B03	2849320
1	B04	1811450
1	B05	2465890
1	B06	1555890
1	B07	1651340
1	B08	2029340
1	B09	2563520
1	B10	1891410
1	B11	2553920
1	B12	2217550
1	B13	1632800
1	B14	2505930
1	B15	1456810
1	B16	2289080
1	B17	816290
1	B18	2023160
1	B19	1868840
1	B20	2522820
1	B21	2723130
1	B22	2499550
1	B23	2061900
1	B24	1933080
1	C01	2833990
1	C02	3217600
1	C03	2290880
1	C04	2513880
1	C05	1644300
1	C06	2492640
1	C07	2872140
1	C08	3102650
1	C09	2114330
1	C10	2228020
1	C11	2061260
1	C12	2767280
1	C13	1615760
1	C14	1102660
1	C15	2835160
1	C16	2012910
1	C17	2345050
1	C18	1521360
1	C19	2460950
1	C20	2165760
1	C21	2612710
1	C22	2482780
1	C23	1948450
1	C24	1907780
1	D01	2251460
1	D02	2497330
1	D03	2046770
1	D04	2269400
1	D05	2086420
1	D06	2374780
1	D07	2583790
1	D08	1906070
1	D09	1160830
1	D10	972360
1	D11	2062360
1	D12	1674440
1	D13	2940360
1	D14	2401730
1	D15	2238900
1	D16	2607860
1	D17	1685970
1	D18	2625450
1	D19	2606450
1	D20	1705960
1	D21	2123810
1	D22	2312690
1	D23	2164430
1	D24	2129290
1	E01	3030120
1	E02	3250040
1	E03	2297730
1	E04	2597500
1	E05	2019460
1	E06	2028120
1	E07	2821340
1	E08	2138870
1	E09	2661000
1	E10	2938220
1	E11	162470
1	E12	2150230
1	E13	1560760
1	E14	2409030
1	E15	2673670
1	E16	1490620
1	E17	2685990
1	E18	1661950
1	E19	2565160
1	E20	1815060
1	E21	2766710
1	E22	1630660
1	E23	2761690
1	E24	2652170
1	F01	2516490
1	F02	2555370
1	F03	1323920
1	F04	1789830
1	F05	2383590
1	F06	1464070
1	F07	1905270
1	F08	2496000
1	F09	2902970
1	F10	245380
1	F11	1703010
1	F12	2279710
1	F13	2063900
1	F14	829220
1	F15	2709510
1	F16	2553770
1	F17	2260090
1	F18	1754090
1	F19	2543990
1	F20	1592190
1	F21	2122710
1	F22	1944010
1	F23	2507380
1	F24	2401880
1	G01	2910260
1	G02	3109290
1	G03	1562280
1	G04	2746830
1	G05	1387740
1	G06	1822800
1	G07	2736820
1	G08	860300
1	G09	1790050
1	G10	1087270
1	G11	2553220
1	G12	2491960
1	G13	2732380
1	G14	2982870
1	G15	1981660
1	G16	1950150
1	G17	2109860
1	G18	2477510
1	G19	2472490
1	G20	1834940
1	G21	2006180
1	G22	2372300
1	G23	2666790
1	G24	2581140
1	H01	2524500
1	H02	2845570
1	H03	2305940
1	H04	1917000
1	H05	1729140
1	H06	2600410
1	H07	1284010
1	H08	2727470
1	H09	1577380
1	H10	2429350
1	H11	2514950
1	H12	1423090
1	H13	2367040
1	H14	2345590
1	H15	1226370
1	H16	2132780
1	H17	1992670
1	H18	443820
1	H19	1909330
1	H20	1482600
1	H21	2401550
1	H22	1127840
1	H23	2591630
1	H24	2677200
1	I01	3116160
1	I02	2842100
1	I03	1129380
1	I04	1834120
1	I05	2764820
1	I06	1616840
1	I07	2502660
1	I08	2664360
1	I09	2554470
1	I10	2267490
1	I11	3132850
1	I12	968380
1	I13	1221330
1	I14	2653230
1	I15	2912890
1	I16	2741160
1	I17	2321490
1	I18	2902150
1	I19	2333710
1	I20	3320980
1	I21	2902540
1	I22	2261660
1	I23	2790210
1	I24	2702710
1	J01	2676600
1	J02	2740420
1	J03	1611390
1	J04	2772110
1	J05	3053120
1	J06	2275900
1	J07	1729100
1	J08	2703820
1	J09	2775400
1	J10	3030120
1	J11	1640680
1	J12	2209400
1	J13	2755050
1	J14	1635640
1	J15	1433170
1	J16	2091300
1	J17	1528730
1	J18	2873250
1	J19	1784800
1	J20	2279580
1	J21	2208350
1	J22	2663600
1	J23	2646930
1	J24	2731290
1	K01	3112780
1	K02	2912580
1	K03	2598750
1	K04	2362410
1	K05	2822430
1	K06	2271690
1	K07	2592160
1	K08	2168940
1	K09	3008400
1	K10	2856640
1	K11	2271030
1	K12	1986060
1	K13	3139870
1	K14	415360
1	K15	2118720
1	K16	2552130
1	K17	2671080
1	K18	2535410
1	K19	1611540
1	K20	1273570
1	K21	1971540
1	K22	1626050
1	K23	2715510
1	K24	2663150
1	L01	2562660
1	L02	2602090
1	L03	2743360
1	L04	2720630
1	L05	2365240
1	L06	1426780
1	L07	2203630
1	L08	2773920
1	L09	1940520
1	L10	1417310
1	L11	2444550
1	L12	2670320
1	L13	2666440
1	L14	2763830
1	L15	902610
1	L16	2113780
1	L17	2326380
1	L18	1884320
1	L19	2117950
1	L20	1074580
1	L21	1562650
1	L22	2255410
1	L23	2495610
1	L24	2611620
1	M01	113020
1	M02	116380
1	M03	1593370
1	M04	2709140
1	M05	1810420
1	M06	2586600
1	M07	1828420
1	M08	2007910
1	M09	2161020
1	M10	2602730
1	M11	2301930
1	M12	2980850
1	M13	1188030
1	M14	2231290
1	M15	2374110
1	M16	2441380
1	M17	2370380
1	M18	1892310
1	M19	2565570
1	M20	2344090
1	M21	2438800
1	M22	2161180
1	M23	131100
1	M24	109030
1	N01	68940
1	N02	118970
1	N03	2569670
1	N04	1496430
1	N05	1424920
1	N06	2469130
1	N07	2276330
1	N08	2614370
1	N09	2582580
1	N10	1358300
1	N11	2461730
1	N12	2353920
1	N13	2465700
1	N14	1820310
1	N15	2097750
1	N16	2650360
1	N17	2207840
1	N18	1169780
1	N19	2034070
1	N20	2239230
