10	A01	2125040
10	A02	2116190
10	A03	2635310
10	A04	2582410
10	A05	2245490
10	A06	2574820
10	A07	2877960
10	A08	2779160
10	A09	1354240
10	A10	2827180
10	A11	2739700
10	A12	2866170
10	A13	2679950
10	A14	2338690
10	A15	2189570
10	A16	2497740
10	A17	2600740
10	A18	1480720
10	A19	2971640
10	A20	2604370
10	A21	1991550
10	A22	1754470
10	A23	2244590
10	A24	2064840
10	B01	2002750
10	B02	1891660
10	B03	2465190
10	B04	2554700
10	B05	2382750
10	B06	815120
10	B07	1901890
10	B08	1132550
10	B09	2647380
10	B10	1194000
10	B11	2638650
10	B12	1800870
10	B13	1870940
10	B14	2528260
10	B15	1502950
10	B16	2871210
10	B17	1851800
10	B18	2716580
10	B19	1527590
10	B20	2123970
10	B21	1798140
10	B22	2532970
10	B23	1952980
10	B24	2054490
10	C01	2327860
10	C02	2060750
10	C03	2772130
10	C04	2780320
10	C05	2855200
10	C06	2220460
10	C07	2890310
10	C08	1660200
10	C09	1688430
10	C10	1788410
10	C11	1256820
10	C12	2246820
10	C13	2219030
10	C14	2591980
10	C15	1365170
10	C16	1747470
10	C17	2968000
10	C18	1111700
10	C19	2753260
10	C20	2810540
10	C21	2213690
10	C22	1768430
10	C23	2188180
10	C24	2116340
10	D01	2018320
10	D02	2116680
10	D03	2434620
10	D04	2920670
10	D05	2282900
10	D06	2343800
10	D07	1570000
10	D08	1748490
10	D09	1413130
10	D10	2692480
10	D11	2726830
10	D12	1378920
10	D13	3102260
10	D14	1729520
10	D15	972860
10	D16	2703700
10	D17	2143010
10	D18	2093010
10	D19	2960620
10	D20	2476870
10	D21	2179100
10	D22	2539040
10	D23	2151350
10	D24	1928090
10	E01	2779820
10	E02	2786830
10	E03	2496250
10	E04	1609540
10	E05	2547780
10	E06	2048750
10	E07	2875550
10	E08	2708360
10	E09	1144390
10	E10	2358950
10	E11	1242100
10	E12	2331210
10	E13	2699940
10	E14	2576010
10	E15	2067200
10	E16	1881450
10	E17	2483520
10	E18	1439340
10	E19	2467790
10	E20	3085640
10	E21	2415870
10	E22	1846570
10	E23	2479190
10	E24	2452420
10	F01	2702690
10	F02	2697840
10	F03	1856980
10	F04	2294030
10	F05	2002730
10	F06	2730700
10	F07	2767430
10	F08	1815000
10	F09	1951620
10	F10	2482940
10	F11	2573000
10	F12	2087600
10	F13	1520750
10	F14	2734600
10	F15	1650630
10	F16	2724180
10	F17	2168720
10	F18	1744030
10	F19	2191020
10	F20	2700060
10	F21	2148220
10	F22	2288360
10	F23	2666350
10	F24	2606530
10	G01	2652820
10	G02	2625680
10	G03	1171250
10	G04	1635680
10	G05	1910820
10	G06	2665120
10	G07	1702650
10	G08	2717320
10	G09	2369310
10	G10	2546120
10	G11	1794760
10	G12	1479990
10	G13	2957470
10	G14	1781850
10	G15	2479580
10	G16	1501020
10	G17	2815150
10	G18	2717480
10	G19	2398380
10	G20	2479440
10	G21	2200950
10	G22	2674280
10	G23	2664080
10	G24	2463120
10	H01	2467690
10	H02	2686220
10	H03	1770800
10	H04	1683710
10	H05	2285720
10	H06	2255260
10	H07	2232790
10	H08	1918440
10	H09	2350700
10	H10	1500710
10	H11	2288790
10	H12	1190090
10	H13	2109430
10	H14	2863410
10	H15	1957220
10	H16	2610220
10	H17	2760640
10	H18	2919090
10	H19	1277870
10	H20	2218110
10	H21	1981250
10	H22	2282140
10	H23	2488480
10	H24	2635080
10	I01	2911680
10	I02	2664400
10	I03	1805370
10	I04	2779620
10	I05	2448630
10	I06	2825640
10	I07	1751300
10	I08	2259210
10	I09	1452020
10	I10	2331890
10	I11	2434390
10	I12	2519680
10	I13	2826460
10	I14	1207640
10	I15	2117030
10	I16	2313060
10	I17	2081210
10	I18	1612550
10	I19	2200360
10	I20	2109550
10	I21	1866800
10	I22	2675310
10	I23	2613770
10	I24	2586130
10	J01	2799400
10	J02	2771210
10	J03	2012240
10	J04	2313760
10	J05	2327240
10	J06	996070
10	J07	2346120
10	J08	2750020
10	J09	2285090
10	J10	2364580
10	J11	2545220
10	J12	2556540
10	J13	2600800
10	J14	2692950
10	J15	1583190
10	J16	2213300
10	J17	1088910
10	J18	1734140
10	J19	2368520
10	J20	1804920
10	J21	1544920
10	J22	2592800
10	J23	2551210
10	J24	2679170
10	K01	2917320
10	K02	2769170
10	K03	2555500
10	K04	2357620
10	K05	2534660
10	K06	2472550
10	K07	2220250
10	K08	1624360
10	K09	1507410
10	K10	1556860
10	K11	2683810
10	K12	2805160
10	K13	2435150
10	K14	1242180
10	K15	1982470
10	K16	2485500
10	K17	2533120
10	K18	2577390
10	K19	2423120
10	K20	2356680
10	K21	2656560
10	K22	2648220
10	K23	2641490
10	K24	2514680
10	L01	2751820
10	L02	2782330
10	L03	2126590
10	L04	2179780
10	L05	1641950
10	L06	1530900
10	L07	2303520
10	L08	2595880
10	L09	1700080
10	L10	2824220
10	L11	1851090
10	L12	2330420
10	L13	574020
10	L14	2607660
10	L15	1866680
10	L16	2508060
10	L17	1970790
10	L18	2375790
10	L19	2795370
10	L20	2793780
10	L21	2183950
10	L22	1926190
10	L23	2558160
10	L24	2798680
10	M01	115320
10	M02	117500
10	M03	1242650
10	M04	1955530
10	M05	2239900
10	M06	1720080
10	M07	1637740
10	M08	129880
10	M09	2593640
10	M10	2218960
10	M11	703080
10	M12	1601520
10	M13	1919010
10	M14	2606160
10	M15	2371360
10	M16	2518390
10	M17	2356950
10	M18	992520
10	M19	2154480
10	M20	2150900
10	M21	1867780
10	M22	1527110
10	M23	116280
10	M24	103530
10	N01	71220
10	N02	105290
10	N03	2117070
10	N04	2062630
10	N05	1794780
10	N06	1683830
10	N07	2336330
10	N08	2370830
10	N09	1410410
10	N10	1919420
10	N11	1381760
10	N12	1790380
10	N13	1842010
10	N14	2519770
10	N15	2599160
10	N16	1523780
10	N17	2355600
10	N18	2262990
10	N19	1546180
10	N20	2192390
10	N21	2356780
10	N22	2143120
10	N23	136290
10	N24	92160
10	O01	79410
10	O02	112980
10	O03	2167530
10	O04	1763220
10	O05	2045460
10	O06	2493110
10	O07	2461810
10	O08	2440760
10	O09	2113800
10	O10	2576460
10	O11	2364240
10	O12	2729180
10	O13	2248620
10	O14	1869790
10	O15	2529550
10	O16	1625300
10	O17	2650090
10	O18	1442240
10	O19	2324190
10	O20	1715100
10	O21	619770
10	O22	2465760
10	O23	108710
10	O24	96880
10	P01	87050
10	P02	100230
10	P03	2297770
10	P04	2189320
10	P05	2593390
10	P06	2206980
10	P07	1457180
10	P08	2775590
10	P09	1777210
10	P10	2253590
10	P11	2307840
10	P12	2585390
10	P13	2693710
10	P14	2320550
10	P15	2043200
10	P16	2107630
10	P17	1845860
10	P18	1556070
10	P19	2613980
10	P20	1840640
10	P21	1799870
10	P22	1735360
10	P23	96640
10	P24	91160
