11	A01	2256060
11	A02	2060570
11	A03	2703920
11	A04	2143280
11	A05	2204330
11	A06	2657320
11	A07	2663210
11	A08	2493340
11	A09	3099370
11	A10	2495040
11	A11	1760990
11	A12	2092440
11	A13	2755710
11	A14	1783740
11	A15	2148590
11	A16	2942290
11	A17	2349800
11	A18	2824880
11	A19	2215020
11	A20	2483430
11	A21	2771890
11	A22	1634870
11	A23	3574980
11	A24	2129410
11	B01	2332750
11	B02	2209800
11	B03	2348700
11	B04	1711880
11	B05	2114110
11	B06	2316790
11	B07	2184090
11	B08	2211260
11	B09	2206880
11	B10	2411570
11	B11	1649810
11	B12	2006340
11	B13	2675330
11	B14	1398240
11	B15	2345280
11	B16	2930370
11	B17	2494460
11	B18	2964020
11	B19	2492660
11	B20	2181920
11	B21	2766710
11	B22	1148960
11	B23	2346590
11	B24	2355210
11	C01	2354900
11	C02	2198030
11	C03	2733020
11	C04	2220370
11	C05	1964590
11	C06	1707980
11	C07	951920
11	C08	2718350
11	C09	1948880
11	C10	2043010
11	C11	2142300
11	C12	2137620
11	C13	2943260
11	C14	2712820
11	C15	2407240
11	C16	2909120
11	C17	2674570
11	C18	2042590
11	C19	1577870
11	C20	2808800
11	C21	2528930
11	C22	1522380
11	C23	2309360
11	C24	2576400
11	D01	2314150
11	D02	2260270
11	D03	2223540
11	D04	2504650
11	D05	2230660
11	D06	2781120
11	D07	2472800
11	D08	2328640
11	D09	2211850
11	D10	2666560
11	D11	2167740
11	D12	2591180
11	D13	1993630
11	D14	1694210
11	D15	2205610
11	D16	1888540
11	D17	2771870
11	D18	2952450
11	D19	2922180
11	D20	1947050
11	D21	1872240
11	D22	2674630
11	D23	2259600
11	D24	2275020
11	E01	2757440
11	E02	2736940
11	E03	702920
11	E04	2952730
11	E05	2792450
11	E06	2308420
11	E07	1344430
11	E08	1367520
11	E09	2679790
11	E10	2698400
11	E11	1826200
11	E12	2652780
11	E13	2648430
11	E14	2487410
11	E15	3011630
11	E16	2193060
11	E17	1781380
11	E18	1988120
11	E19	2164730
11	E20	2156520
11	E21	2479130
11	E22	1990140
11	E23	2755830
11	E24	2597740
11	F01	2623650
11	F02	2727530
11	F03	2730940
11	F04	1431730
11	F05	1605640
11	F06	2696300
11	F07	2621780
11	F08	2904100
11	F09	1540060
11	F10	1284390
11	F11	2243690
11	F12	2267370
11	F13	2335620
11	F14	2368190
11	F15	2544790
11	F16	2081660
11	F17	1329090
11	F18	2647500
11	F19	1659150
11	F20	2174440
11	F21	2544170
11	F22	2462340
11	F23	2626730
11	F24	2808010
11	G01	2935700
11	G02	2810890
11	G03	2785680
11	G04	2240520
11	G05	2062470
11	G06	2427870
11	G07	2601030
11	G08	2942150
11	G09	2017080
11	G10	2967710
11	G11	2418180
11	G12	1558830
11	G13	2646250
11	G14	2196820
11	G15	2358280
